"","year","tournament","match_id","opponent","round","set","rally_phase","rally_length","chou_win","shot_type","backhand","chou_x","chou_y","opp_x","opp_y","shuttle_x","shuttle_y","chou_opp_vx","chou_opp_vy","chou_opp_dist","chou_opp_uvx","chou_opp_uvy","chou_opp_uvx_perp","chou_opp_uvy_perp","chou_shuttle_vx","chou_shuttle_vy","chou_shuttle_dist","chou_shuttle_paral","chou_shuttle_perp","is_inf"
"291",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","late",14,"loss","drive","forehand",124,301,105,619,90,627,-19,318,318.567104390896,-0.059642065166547,0.998219827524313,-0.998219827524313,-0.059642065166547,-34,326,327.768210783169,327.447493988589,14.4961608915323,FALSE
"292",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","late",6,"loss","push","backhand",226,355,198,655,54,806,-28,300,301.303833364264,-0.092929451601597,0.995672695731397,-0.995672695731397,-0.092929451601597,-172,451,482.685197618489,465.032251450335,129.34452099348,FALSE
"293",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","early",20,"loss","drive","backhand",167,299,210,672,48,769,43,373,375.470371667326,0.11452301764598,0.993420594929086,-0.993420594929086,0.11452301764598,-119,470,484.830898355293,453.279440516799,172.042869090172,FALSE
"294",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","early",11,"win","smash","forehand",174,290,202,661,126,692,28,371,372.055103445713,0.0752576694706878,0.997164120486613,-0.997164120486613,0.0752576694706878,-48,402,404.855529788096,397.247608301025,78.1174609105739,FALSE
"295",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","early",16,"loss","net shot","backhand",248,333,160,691,269,487,-88,358,368.65702217644,-0.238704255463451,0.971092311999039,-0.971092311999039,-0.238704255463451,21,154,155.425223178222,144.53542668312,-57.1533938933513,FALSE
"296",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","early",5,"win","smash","forehand",206,187,158,651,70,644,-48,464,466.476151587624,-0.102899151085505,0.994691793826551,-0.994691793826551,-0.102899151085505,-136,457,476.807088873477,468.568434326363,88.2531719143351,FALSE
"297",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","early",34,"win","smash","forehand",89,199,127,678,298,611,38,479,480.504942742528,0.0790834736956323,0.996867997373891,-0.996867997373891,0.0790834736956323,209,412,461.979436771811,427.23806092043,-175.763020288543,FALSE
"298",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","mid",20,"win","smash","forehand",114,201,138,654,274,651,24,453,453.635316085509,0.052905933795234,0.998599500385041,-0.998599500385041,0.052905933795234,160,450,477.598157450382,457.834724580506,-135.968249853751,FALSE
"299",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","mid",11,"loss","net shot","backhand",128,341,135,657,115,482,7,316,316.07752213658,0.0221464656919679,0.999754736951696,-0.999754736951696,0.0221464656919679,-13,141,141.598022585063,140.677513856194,16.1194632429395,FALSE
"300",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","mid",29,"loss","lob","forehand",107,363,101,643,31,760,-6,280,280.064278336242,-0.021423653297178,0.999770487201639,-0.999770487201639,-0.021423653297178,-76,397,404.209104301227,398.537081069636,67.4773666683449,FALSE
"301",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","mid",14,"loss","push","backhand",158,362,172,631,42,790,14,269,269.364065903379,0.0519742674400445,0.998648424383712,-0.998648424383712,0.0519742674400445,-116,428,443.441089661299,421.392510613184,138.08820369285,FALSE
"302",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","late",4,"win","smash","forehand",245,233,200,659,300,724,-45,426,428.370167028471,-0.105049332244953,0.994467011918892,-0.994467011918892,-0.105049332244953,55,491,494.070845122438,482.505589578703,-106.274907787811,FALSE
"303",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","late",5,"loss","return net","backhand",147,258,211,735,278,482,64,477,481.274350033326,0.132980284520811,0.991118683069169,-0.991118683069169,0.132980284520811,131,224,259.493737882054,239.43100227972,-100.048963749399,FALSE
"304",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","late",4,"win","smash","forehand",218,259,158,687,300,746,-60,428,432.185145510579,-0.138829389726287,0.990316313380844,-0.990316313380844,-0.138829389726287,82,487,493.855241948488,470.900034658916,-148.815850493931,FALSE
"305",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","late",7,"loss","net shot","forehand",72,373,133,608,64,471,61,235,242.787973342997,0.251248029958315,0.967922738364001,-0.967922738364001,0.251248029958315,-8,98,98.3259884262548,92.8464441200055,32.3656888428269,FALSE
"306",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","late",10,"loss","rush","forehand",108,373,86,664,46,820,-22,291,291.830430215905,-0.0753862439353009,0.997154408416935,-0.997154408416935,-0.0753862439353009,-62,447,451.279292678049,450.401967686359,28.1259222827704,FALSE
"307",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","late",6,"loss","return net","backhand",176,290,248,734,282,480,72,444,449.799955535791,0.160071158553662,0.987105477747585,-0.987105477747585,0.160071158553662,106,190,217.568380055559,204.517583578729,-74.2196605160482,FALSE
"308",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","1","late",5,"loss","return net","forehand",122,297,154,669,305,593,32,372,373.373807329866,0.0857049942223955,0.996320557835348,-0.996320557835348,0.0857049942223955,183,296,348.001436778643,310.594899061961,-156.95798379404,FALSE
"309",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","early",4,"loss","smash","forehand",98,745,130,248,310,282,32,-497,498.02911561474,0.0642532715391568,-0.997933623592529,0.997933623592529,0.0642532715391568,212,-463,509.227846842649,475.664961289642,181.812663478987,FALSE
"310",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","early",8,"win","smash","forehand",246,738,210,248,293,235,-36,-490,491.320669217162,-0.0732719021517251,-0.997312001509592,0.997312001509592,-0.0732719021517251,47,-503,505.191052969072,498.204157358194,83.7294308532685,FALSE
"311",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","early",13,"loss","drive","forehand",167,689,133,239,226,483,-34,-450,451.282616549763,-0.0753408147203712,-0.997157841887267,0.997157841887267,-0.0753408147203712,59,-206,214.282523785772,200.969407360275,74.3525205037452,FALSE
"312",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","early",12,"win","smash","forehand",201,728,180,274,81,314,-21,-454,454.485423308603,-0.0462061023808472,-0.998931927662126,0.998931927662126,-0.0462061023808472,-120,-414,431.040601335883,419.102550337822,-100.742504933784,FALSE
"313",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","mid",32,"loss","other","forehand",29,802,163,320,176,486,134,-482,500.279921643873,0.267850045949652,-0.96346061304278,0.96346061304278,0.267850045949652,147,-316,348.518292202863,343.827510476117,56.9880955971985,FALSE
"314",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","mid",16,"win","wrist smash","forehand",156,721,168,269,60,277,12,-452,452.159263976754,0.0265393213321776,-0.99964777017869,0.99964777017869,0.0265393213321776,-96,-444,454.259837537945,441.295835111449,-107.749644608641,FALSE
"315",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","mid",9,"win","other","backhand",180,646,151,221,52,172,-29,-425,425.988262749104,-0.0680769930440084,-0.997680070472537,0.997680070472537,-0.0680769930440084,-128,-474,490.978614605565,481.614208513616,-95.4345543176247,FALSE
"316",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","mid",25,"loss","rush","backhand",112,563,159,275,248,131,47,-288,291.809869606907,0.161063777806121,-0.986944000173678,0.986944000173678,0.161063777806121,136,-432,452.901755350981,448.264481856661,64.6448320113759,TRUE
"317",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","late",4,"win","wrist smash","forehand",232,754,222,295,55,330,-10,-459,459.108919538708,-0.0217813237217163,-0.999762758826778,0.999762758826778,-0.0217813237217163,-177,-424,459.461641489254,427.754704041298,-167.722727054332,FALSE
"318",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","late",3,"win","wrist smash","forehand",140,727,164,293,266,277,24,-434,434.663087919828,0.055215178530243,-0.998474478421894,0.998474478421894,0.055215178530243,126,-450,467.307179486898,456.270627784663,100.960953942549,FALSE
"319",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","late",19,"loss","drop","forehand",246,781,205,313,35,345,-41,-468,469.792507390231,-0.0872725710926325,-0.996184470032976,0.996184470032976,-0.0872725710926325,-211,-436,484.37279031754,452.750941434923,-172.14408218057,FALSE
"320",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","late",6,"loss","net shot","forehand",251,510,233,391,308,410,-18,-119,120.353645561736,-0.149559241982137,-0.988752766437459,0.988752766437459,-0.149559241982137,57,-100,115.104300527826,90.3503998507641,71.3148318851488,FALSE
"321",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","late",16,"loss","net shot","forehand",264,602,225,313,291,482,-39,-289,291.619615252472,-0.133735859867435,-0.991017012863814,0.991017012863814,-0.133735859867435,27,-120,123,115.311173327237,42.8057625314152,FALSE
"322",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","late",4,"loss","smash","forehand",247,776,202,298,273,480,-45,-478,480.113528240978,-0.0937278317586038,-0.995597857346947,0.995597857346947,-0.0937278317586038,26,-296,297.139697785402,292.260042148972,53.6289824915673,FALSE
"323",2018,"Malaysia Open",8098,"Kento MOMOTA","Quarter-finals","2","late",8,"win","smash","forehand",211,750,223,248,89,249,12,-502,502.143405811527,0.0238975556805461,-0.999714412636176,0.999714412636176,0.0238975556805461,-122,-501,515.640378558545,497.941418937698,-133.937833737567,FALSE
"324",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","1","early",19,"win","smash","forehand",128,756,148,267,301,261,20,-489,489.408827055663,0.0408656299076626,-0.999164651242352,0.999164651242352,0.0408656299076626,173,-495,524.360562971702,501.65625633899,152.626997860634,FALSE
"325",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","1","early",13,"win","rush","forehand",220,511,124,415,247,273,-96,-96,135.764501987817,-0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,27,-238,239.52661647508,149.199530830362,187.383297014435,FALSE
"326",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","1","mid",7,"loss","net shot","forehand",117,588,150,325,79,492,33,-263,265.062256837898,0.124499053142,-0.992219726555941,0.992219726555941,0.124499053142,-38,-96,103.247275993122,90.5221297299743,-49.6562587107578,FALSE
"327",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","1","mid",6,"win","rush","forehand",90,571,69,205,255,217,-21,-366,366.601963988192,-0.0572828355078762,-0.998357990280129,0.998357990280129,-0.0572828355078762,165,-354,390.564975388219,343.967060700366,185.007192166009,FALSE
"328",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","1","late",9,"loss","net shot","forehand",202,613,157,302,99,481,-45,-311,314.238762726688,-0.14320321149921,-0.989693306138984,0.989693306138984,-0.14320321149921,-103,-132,167.430582630534,145.389447194765,-83.0355866144196,FALSE
"329",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","1","late",16,"loss","net shot","forehand",266,585,223,290,346,408,-43,-295,298.117426528541,-0.144238465026074,-0.989542957737016,0.989542957737016,-0.144238465026074,80,-177,194.23954283307,163.610026317366,104.693644928576,FALSE
"330",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","1","late",5,"win","smash","forehand",273,747,175,262,283,241,-98,-485,494.801980594258,-0.198059029356152,-0.980190094262587,0.980190094262587,-0.198059029356152,10,-506,506.098804582662,493.995597403307,110.019769796839,FALSE
"331",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","1","late",5,"win","other","forehand",214,692,218,232,301,172,4,-460,460.017390975602,0.00869532343443978,-0.999962194960575,0.999962194960575,0.00869532343443978,87,-520,527.227654813364,520.736834518295,82.4751427756613,FALSE
"332",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","early",7,"loss","net shot","backhand",261,429,244,551,290,462,-17,122,123.178731930476,-0.138010837857911,0.99043071874501,-0.99043071874501,-0.138010837857911,29,33,43.9317652729776,28.6818994207059,-33.2768484929164,FALSE
"333",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","early",40,"win","smash","forehand",111,299,87,682,274,674,-24,383,383.751221496427,-0.0625405175426222,0.998042425784346,-0.998042425784346,-0.0625405175426222,163,375,408.893629199576,364.071805309682,-186.133609481332,FALSE
"334",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","early",8,"win","smash","forehand",124,355,195,672,222,675,71,317,324.853813276064,0.21855984784043,0.975823545991778,-0.975823545991778,0.21855984784043,98,320,334.669986703319,333.682399805731,-25.6915561982567,FALSE
"335",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","early",7,"loss","return net","forehand",188,240,226,752,78,481,38,512,513.408219645927,0.07401517651238,0.997257115114172,-0.997257115114172,0.07401517651238,-110,241,264.916968123977,232.197295326154,127.535940202043,FALSE
"336",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","mid",14,"loss","return net","forehand",123,287,108,764,93,475,-15,477,477.235790778521,-0.031431003897529,0.999505923941421,-0.999505923941421,-0.031431003897529,-30,188,190.378570222596,188.850043817913,24.0761489855072,FALSE
"337",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","mid",4,"loss","drive","backhand",171,287,234,625,149,475,63,338,343.821174449742,0.183234787970306,0.98306917990418,-0.98306917990418,0.183234787970306,-22,188,189.282857121293,180.785840486639,56.0756620963094,FALSE
"338",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","mid",5,"win","rush","forehand",157,328,190,667,117,681,33,339,340.602407507639,0.0968871601392302,0.995295372339365,-0.995295372339365,0.0968871601392302,-40,353,355.25906040522,347.463780030227,74.0129824227229,FALSE
"339",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","mid",3,"loss","cross-court net shot","forehand",137,415,150,568,243,472,13,153,153.5512943612,0.0846622625623719,0.996409705541762,-0.996409705541762,0.0846622625623719,106,57,120.353645561736,65.7695530474918,-100.793679821372,FALSE
"340",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","mid",23,"win","return net","forehand",124,267,113,748,240,643,-11,481,481.125763184638,-0.0228630450533131,0.999738606422144,-0.999738606422144,-0.0228630450533131,116,376,393.486975642142,373.249602788542,-124.566183285014,TRUE
"341",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","late",32,"loss","cross-court net shot","forehand",89,421,121,577,313,506,32,156,159.248233899155,0.200944143721331,0.97960270064149,-0.97960270064149,0.200944143721331,224,85,239.585057964807,128.277717748105,-202.350752727381,TRUE
"342",2019,"Fuzhou Open",4162,"Anders ANTONSEN","Semi-finals","2","late",1,"loss","other","forehand",182,323,122,687,198,765,-60,364,368.911913605403,-0.162640450978164,0.986685402600859,-0.986685402600859,-0.162640450978164,16,442,442.289497953546,433.512700733929,-87.674045773962,TRUE
"343",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","early",13,"win","cross-court net shot","forehand",69,384,87,500,293,505,18,116,117.388244726634,0.153337329831597,0.988173903359179,-0.988173903359179,0.153337329831597,224,121,254.591830190994,153.916604188738,-202.797137442833,FALSE
"344",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","early",11,"loss","net shot","backhand",241,337,150,684,249,483,-91,347,358.733884655464,-0.25366993164696,0.967290838258187,-0.967290838258187,-0.25366993164696,8,146,146.219013811474,139.19510293252,-44.7741367265216,FALSE
"345",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","early",3,"win","drop","forehand",132,220,162,637,63,565,30,417,418.077743966358,0.0717569888207539,0.997422144608479,-0.997422144608479,0.0717569888207539,-69,345,351.832346437902,339.159407661293,93.5782891211452,FALSE
"346",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","mid",10,"win","clear","forehand",220,213,193,672,299,780,-27,459,459.793431880013,-0.0587220219514704,0.998274373174996,-0.998274373174996,-0.0587220219514704,79,567,572.477073776758,561.382529856057,-112.159061927308,FALSE
"347",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","mid",5,"loss","return net","forehand",132,229,113,730,197,466,-19,501,501.360149991999,-0.0378969090389478,0.999281654132254,-0.999281654132254,-0.0378969090389478,65,237,245.751907418844,234.366452941813,-73.9348749608271,FALSE
"348",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","late",9,"loss","net shot","forehand",103,361,163,645,71,477,60,284,290.268840904428,0.206704928483024,0.97840332815298,-0.97840332815298,0.206704928483024,-32,116,120.332871651931,106.880228354289,55.2866782049261,FALSE
"349",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","late",9,"loss","return net","backhand",172,232,255,751,360,323,83,519,525.594901040716,0.157916296059292,0.98745250186473,-0.98745250186473,0.157916296059292,188,91,208.865985742054,119.546441328837,-171.270687409174,FALSE
"350",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","late",8,"win","cross-court net shot","forehand",103,325,132,684,302,513,29,359,360.169404586231,0.080517666494509,0.996753181776852,-0.996753181776852,0.080517666494509,199,188,273.760844534057,203.412613806456,-183.216561872626,FALSE
"351",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","1","late",7,"win","rush","backhand",188,398,211,561,175,621,23,163,164.61470165207,0.139720205845362,0.990191024034519,-0.990191024034519,0.139720205845362,-13,223,223.37860237722,218.996235683708,44.0300892159644,FALSE
"352",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","early",5,"loss","net shot","backhand",148,536,132,338,121,488,-16,-198,198.645412733343,-0.0805455297448931,-0.996750930593052,0.996750930593052,-0.0805455297448931,-27,-48,55.0726792520575,50.0187739715786,-23.0460896982575,FALSE
"353",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","early",8,"win","smash","forehand",237,639,171,238,98,301,-66,-401,406.395127923552,-0.162403521757809,-0.986724427649717,0.986724427649717,-0.162403521757809,-139,-338,365.46545664399,356.08694606994,-82.2623050891713,FALSE
"354",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","early",8,"win","smash","forehand",238,736,165,226,267,222,-73,-510,515.198020182531,-0.141693091083961,-0.989910636340004,0.989910636340004,-0.141693091083961,29,-514,514.81744337192,504.704967437327,101.537657271016,FALSE
"355",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","early",17,"win","smash","forehand",130,738,150,264,50,279,20,-474,474.421753295525,0.0421565829582474,-0.999111016110464,0.999111016110464,0.0421565829582474,-80,-459,465.919520947556,455.219429758043,-99.2787528666727,FALSE
"356",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","mid",7,"win","rush","backhand",144,512,94,412,235,219,-50,-100,111.803398874989,-0.447213595499958,-0.894427190999916,0.894427190999916,-0.447213595499958,91,-293,306.80612770934,221.370729772479,212.42645786248,FALSE
"357",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","mid",9,"win","smash","forehand",236,691,242,289,87,239,6,-402,402.044773626023,0.0149237109734975,-0.999888635224333,0.999888635224333,0.0149237109734975,-149,-452,475.925414324556,449.726030186347,-155.728924008447,FALSE
"358",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","mid",9,"win","wrist smash","forehand",157,635,92,386,245,185,-65,-249,257.344127580172,-0.252580078710947,-0.967575993831168,0.967575993831168,-0.252580078710947,88,-450,458.523718034302,413.182150297462,198.807722877069,FALSE
"359",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","mid",4,"win","rush","backhand",112,520,126,346,123,325,14,-174,174.562309792234,0.0802005886417459,-0.996778744547413,0.996778744547413,0.0802005886417459,11,-195,195.310009984128,195.254061661805,-4.6745485951189,FALSE
"360",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","mid",7,"win","lob","backhand",121,604,196,201,273,162,75,-403,409.919504293221,0.182962750526629,-0.983119846163086,0.983119846163086,0.182962750526629,152,-442,467.405605443495,462.349310084132,68.5646808840191,FALSE
"361",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","late",15,"loss","cross-court net shot","backhand",114,518,147,325,259,491,33,-193,195.800919303256,0.16853853453512,-0.98569506561449,0.98569506561449,0.16853853453512,145,-27,147.492372684149,51.0518542791836,138.375244081653,FALSE
"362",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","late",5,"loss","return net","forehand",217,667,245,219,311,342,28,-448,448.874147172679,0.0623782861551805,-0.998052578482889,0.998052578482889,0.0623782861551805,94,-325,338.320853628623,330.230646905526,73.5439993769579,FALSE
"363",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","late",5,"loss","clear","forehand",118,725,133,247,222,126,15,-478,478.23529773533,0.0313653134158689,-0.999507987519021,0.999507987519021,0.0313653134158689,104,-599,607.961347455576,601.967277119144,85.1610079658728,FALSE
"364",2019,"Sudirman Cup",6766,"Jonatan CHRISTIE","Quarter-finals","2","late",15,"win","lob","backhand",120,550,169,290,258,163,49,-260,264.577020922075,0.185201268913039,-0.982700610558984,0.982700610558984,0.185201268913039,138,-387,410.868592131353,405.862911396326,63.9397931877936,FALSE
"365",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","1","early",12,"loss","return net","backhand",141,667,73,429,70,757,-68,-238,247.523736235538,-0.274721127897378,-0.961523947640823,0.961523947640823,-0.274721127897378,-71,90,114.634200830293,-67.0319552069602,-92.9931017932625,FALSE
"366",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","1","early",4,"win","cross-court net shot","forehand",248,535,213,310,78,400,-35,-225,227.705950734714,-0.153707006281871,-0.988116468954882,0.988116468954882,-0.153707006281871,-170,-135,217.082933460924,159.525914376827,-147.229353874277,TRUE
"367",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","1","early",5,"win","clear","forehand",116,715,156,248,255,156,40,-467,468.709931620827,0.0853406281827177,-0.996351834033229,0.996351834033229,0.0853406281827177,139,-559,576.022569002292,568.823022541973,90.7874937764796,TRUE
"368",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","1","mid",18,"loss","net shot","backhand",96,569,231,200,87,491,135,-369,392.919839152975,0.343581531263532,-0.939122852120321,0.939122852120321,0.343581531263532,-9,-78,78.5175139698144,70.1593486840133,-35.2514651076384,FALSE
"369",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","1","mid",5,"loss","smash","forehand",247,710,152,225,309,184,-95,-485,494.216551726063,-0.192223428511672,-0.981351187664853,0.981351187664853,-0.192223428511672,62,-526,529.641388110861,504.272872143989,161.953297032361,TRUE
"370",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","1","late",8,"loss","smash","forehand",218,749,178,289,44,268,-40,-460,461.735855224608,-0.086629616364842,-0.996240588195683,0.996240588195683,-0.086629616364842,-174,-481,511.504643185182,494.265276169606,-131.67701687456,TRUE
"371",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","early",11,"win","rush","forehand",136,390,131,539,160,520,-5,149,149.083869013385,-0.0335381690392748,0.99943743737039,-0.99943743737039,-0.0335381690392748,24,130,132.196822957286,129.121950801208,-28.3464604719951,FALSE
"372",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","early",14,"loss","push","forehand",74,376,140,648,68,813,66,272,279.892836635738,0.235804534311446,0.971800505041113,-0.971800505041113,0.235804534311446,-6,437,437.041187990331,423.261993497098,108.877384524349,FALSE
"373",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","early",4,"loss","lob","backhand",175,406,193,588,96,811,18,182,182.887943834469,0.0984209216999656,0.995144874966318,-0.995144874966318,0.0984209216999656,-79,405,412.633008858962,395.258421547062,118.476918410825,FALSE
"374",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","early",8,"win","other","forehand",155,292,161,633,281,770,6,341,341.052781838823,0.0175925848417079,0.999845238503733,-0.999845238503733,0.0175925848417079,126,478,494.327826447187,480.14268969484,-117.571244497134,FALSE
"375",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","mid",30,"loss","drop","forehand",252,185,199,668,19,645,-53,483,485.899166494449,-0.10907612865931,0.99403339891409,-0.99403339891409,-0.10907612865931,-233,460,515.644257216155,482.6701014781,181.4347627637,TRUE
"376",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","mid",7,"loss","rush","backhand",234,410,280,535,207,567,46,125,133.195345264014,0.345357414020893,0.938471233752427,-0.938471233752427,0.345357414020893,-27,157,159.304739414746,138.015333520567,79.5598373125957,FALSE
"377",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","mid",4,"loss","net shot","forehand",81,393,138,646,85,464,57,253,259.341473736848,0.219787445404269,0.975547783987369,-0.975547783987369,0.219787445404269,4,71,71.1125867902441,70.1430424447203,11.7027174877536,FALSE
"378",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","mid",4,"win","rush","forehand",173,394,131,734,253,713,-42,340,342.584296195841,-0.122597563479647,0.992456466263812,-0.992456466263812,-0.122597563479647,80,319,328.878396979796,306.785807659784,-118.505140051113,FALSE
"379",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","mid",9,"win","smash","forehand",124,186,171,692,298,707,47,506,508.178118379767,0.0924872565348759,0.995713868226536,-0.995713868226536,0.0924872565348759,174,521,549.287720598231,534.859707983094,-125.068352416747,FALSE
"380",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","mid",3,"loss","other","forehand",125,164,178,649,78,455,53,485,487.887282064208,0.108631649047628,0.994082071473575,-0.994082071473575,0.108631649047628,-47,291,294.771097633401,284.172195293572,78.3336672321177,FALSE
"381",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","late",3,"win","wrist smash","forehand",204,215,207,632,61,702,3,417,417.010791227277,0.00719405843472514,0.999974122426795,-0.999974122426795,0.00719405843472514,-143,487,507.560833792364,485.958647265683,146.499805964743,FALSE
"382",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","late",15,"loss","net shot","backhand",189,413,213,545,184,463,24,132,134.164078649987,0.178885438199983,0.983869910099908,-0.983869910099908,0.178885438199983,-5,50,50.2493781056044,48.2990683139955,13.8636214604987,FALSE
"383",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","late",12,"loss","lob","backhand",231,353,200,702,42,779,-31,349,350.374085799735,-0.0884768630340967,0.996078232222573,-0.996078232222573,-0.0884768630340967,-189,426,466.043989340062,441.05145404026,150.567642237541,FALSE
"384",2019,"Sudirman Cup",6556,"NG Ka Long Angus","Group-Stage","2","late",14,"win","smash","forehand",245,182,222,687,52,661,-23,505,505.523491046658,-0.0454973911348409,0.998964457525854,-0.998964457525854,-0.0454973911348409,-193,479,516.420371402988,487.284971643908,171.006889948901,FALSE
